1660,HOUSE,46,1197756,1850084,41.743475199,-87.550981163,"(41.743475199, -87.550981163)",679
1661,HOUSE,6,1165291,1928770,41.960145388,-87.667699693,"(41.960145388, -87.667699693)",680
1662,PARKING LOT,5,1159696,1925250,41.950603731,-87.688366953,"(41.950603731, -87.688366953)",681
1663,STREET,73,1170545,1840163,41.716886185,-87.650971567,"(41.716886185, -87.650971567)",682
1664,STREET,71,1169405,1850876,41.74630892,-87.654837578,"(41.74630892, -87.654837578)",683
1665,HOUSE,70,1160619,1850175,41.744570869,-87.68705092,"(41.744570869, -87.68705092)",684
1666,STREET,25,1137147,1907077,41.901170711,-87.771693958,"(41.901170711, -87.771693958)",685
1667,PARK PROPERTY,16,1157233,1926461,41.953977294,-87.697387744,"(41.953977294, -87.697387744)",686
1668,AUTO,67,1163122,1862507,41.778359684,-87.677535077,"(41.778359684, -87.677535077)",687
1669,AUTO,69,1185117,1857890,41.76520163,-87.597045801,"(41.76520163, -87.597045801)",688
1670,STREET,71,1166009,1853962,41.754850152,-87.667193768,"(41.754850152, -87.667193768)",689
1671,STREET,25,1138791,1910249,41.909845362,-87.765578192,"(41.909845362, -87.765578192)",690
1672,AUTO,24,1167007,1908113,41.903424752,-87.661985563,"(41.903424752, -87.661985563)",691
1673,PORCH,23,1150507,1907357,41.901688561,-87.722613684,"(41.901688561, -87.722613684)",692
1674,AUTO,71,1166852,1851663,41.748523421,-87.664169936,"(41.748523421, -87.664169936)",693
1675,STREET,68,1171289,1866701,41.789693689,-87.647471791,"(41.789693689, -87.647471791)",694
1676,STREET,29,1153093,1893230,41.862871696,-87.713489726,"(41.862871696, -87.713489726)",695
1677,ALLEY,15,1141286,1927770,41.957879064,-87.755979014,"(41.957879064, -87.755979014)",696
1678,STREET,31,1168353,1890406,41.854806406,-87.657553571,"(41.854806406, -87.657553571)",697
1679,ALLEY,25,1140217,1899130,41.879307455,-87.760612241,"(41.879307455, -87.760612241)",698
1680,AUTO,24,1157766,1906534,41.899285277,-87.695972877,"(41.899285277, -87.695972877)",699
1681,APARTMENT,43,1186062,1855528,41.758697832,-87.59365658,"(41.758697832, -87.59365658)",700
1682,STREET,20,1147622,1916580,41.927053251,-87.732973584,"(41.927053251, -87.732973584)",701
1683,ALLEY,23,1154946,1903475,41.890948116,-87.70641282,"(41.890948116, -87.70641282)",702
1684,STREET,63,1160282,1868988,41.796203389,-87.687768326,"(41.796203389, -87.687768326)",703
1685,STREET,25,1140871,1905014,41.895441878,-87.758065988,"(41.895441878, -87.758065988)",704
1686,AUTO,23,1150308,1902783,41.88914092,-87.723464065,"(41.88914092, -87.723464065)",705
1687,ALLEY,56,1137237,1869857,41.7990319,-87.772256627,"(41.7990319, -87.772256627)",706
1688,STREET,29,1150362,1894752,41.867101912,-87.723475324,"(41.867101912, -87.723475324)",707
1689,PORCH,27,1152493,1896620,41.872186102,-87.715602728,"(41.872186102, -87.715602728)",708
1690,STREET,23,1147768,1908647,41.90528152,-87.732641264,"(41.90528152, -87.732641264)",709
1691,AUTO,61,1170499,1868352,41.794241476,-87.650320383,"(41.794241476, -87.650320383)",710
1692,GANGWAY,68,1172522,1858241,41.766451393,-87.643199714,"(41.766451393, -87.643199714)",711
1693,HOUSE,25,1139775,1905133,41.895788523,-87.762088481,"(41.895788523, -87.762088481)",712
1694,STREET,5,1160967,1921215,41.939505116,-87.683807247,"(41.939505116, -87.683807247)",713
1695,STREET,26,1146145,1895813,41.870094592,-87.73892969,"(41.870094592, -87.73892969)",714
1696,STREET,21,1156552,1918831,41.933053899,-87.700098398,"(41.933053899, -87.700098398)",715
1697,RETAIL STORE,44,1184519,1850174,41.744042177,-87.599478862,"(41.744042177, -87.599478862)",716
1698,STREET,53,1174437,1826402,41.679038406,-87.637124349,"(41.679038406, -87.637124349)",717
1699,CHA APARTMENT,27,1151743,1897452,41.87448398,-87.718334431,"(41.87448398, -87.718334431)",718
1700,APARTMENT,26,1146577,1900601,41.883225213,-87.737221581,"(41.883225213, -87.737221581)",719
1701,APARTMENT,40,1179463,1867016,41.79037523,-87.617490782,"(41.79037523, -87.617490782)",720
1702,YARD,67,1163951,1860881,41.773880333,-87.674541574,"(41.773880333, -87.674541574)",721
1703,STREET,67,1167647,1866588,41.789462555,-87.660829146,"(41.789462555, -87.660829146)",722
1704,ALLEY,14,1150477,1933325,41.97294747,-87.722043736,"(41.97294747, -87.722043736)",723
1705,GANGWAY,49,1180933,1829785,41.68817534,-87.613243011,"(41.68817534, -87.613243011)",724
1706,STREET,70,1148728,1851296,41.747883905,-87.730592841,"(41.747883905, -87.730592841)",725
1707,AUTO,65,1152679,1858593,41.767831215,-87.715923041,"(41.767831215, -87.715923041)",726
1708,APARTMENT,14,1151685,1929006,41.961072112,-87.717715752,"(41.961072112, -87.717715752)",727
1709,AUTO,61,1170512,1870908,41.801255138,-87.650198227,"(41.801255138, -87.650198227)",728
1710,SCHOOL YARD,35,1177222,1884824,41.839292845,-87.625169769,"(41.839292845, -87.625169769)",729
1711,STREET,61,1168766,1870294,41.799608153,-87.656619157,"(41.799608153, -87.656619157)",730
1712,AUTO,25,1139129,1897372,41.874503125,-87.764650028,"(41.874503125, -87.764650028)",731
1713,STREET,67,1165038,1865195,41.785695591,-87.670434929,"(41.785695591, -87.670434929)",732
1714,CHA GROUNDS,56,1145072,1876061,41.815912705,-87.743367178,"(41.815912705, -87.743367178)",733
1715,ALLEY,44,1182643,1851155,41.746777845,-87.606322266,"(41.746777845, -87.606322266)",734
1716,AUTO,73,1170775,1837565,41.709751877,-87.650204674,"(41.709751877, -87.650204674)",735
1717,AUTO,46,1199559,1847651,41.7367537,-87.544456732,"(41.7367537, -87.544456732)",736
1718,STREET,16,1154568,1926423,41.953926868,-87.70718566,"(41.953926868, -87.70718566)",737
1719,APARTMENT,29,1151049,1890097,41.854314622,-87.721075101,"(41.854314622, -87.721075101)",738
1720,PARK PROPERTY,24,1167311,1906137,41.897995943,-87.6609258,"(41.897995943, -87.6609258)",739
1721,STREET,67,1165445,1862031,41.777004548,-87.669032293,"(41.777004548, -87.669032293)",740
1722,ALLEY,29,1148417,1893705,41.864266513,-87.730642732,"(41.864266513, -87.730642732)",741
1723,CHA HALLWAY,28,1163561,1900707,41.883175418,-87.674852215,"(41.883175418, -87.674852215)",742
1724,HOUSE,6,1164324,1924924,41.949612343,-87.671364054,"(41.949612343, -87.671364054)",743
1725,PARKING LOT,67,1165507,1860070,41.771621992,-87.668860547,"(41.771621992, -87.668860547)",744
1726,STREET,25,1139656,1899116,41.879279292,-87.762672513,"(41.879279292, -87.762672513)",745
1727,PORCH,19,1142375,1913747,41.919378398,-87.75232483,"(41.919378398, -87.75232483)",746
1728,STREET,38,1180402,1873136,41.807147543,-87.613859922,"(41.807147543, -87.613859922)",747
1729,APARTMENT,19,1140312,1915662,41.924671469,-87.759857617,"(41.924671469, -87.759857617)",748
1730,STREET,25,1141249,1903684,41.891785235,-87.756710494,"(41.891785235, -87.756710494)",749
1731,STREET,33,1177989,1888959,41.850622191,-87.622229624,"(41.850622191, -87.622229624)",750
1732,STREET,68,1170327,1865476,41.786353153,-87.651034795,"(41.786353153, -87.651034795)",751
1733,STREET,67,1165198,1859333,41.769606111,-87.670014078,"(41.769606111, -87.670014078)",752
1734,VACANT LOT,43,1186604,1854515,41.755905259,-87.591702219,"(41.755905259, -87.591702219)",753
1735,ALLEY,30,1151132,1886239,41.843726168,-87.720871448,"(41.843726168, -87.720871448)",754
1736,PARK PROPERTY,12,1143300,1931811,41.968930428,-87.748473361,"(41.968930428, -87.748473361)",755
1737,APARTMENT,3,1169837,1930753,41.965488685,-87.65092848,"(41.965488685, -87.65092848)",756
1738,GAS STATION,27,1153993,1897159,41.873635421,-87.710081187,"(41.873635421, -87.710081187)",757
1739,TRUCK,25,1137427,1906077,41.898421553,-87.770689566,"(41.898421553, -87.770689566)",758
1740,GARAGE,25,1145293,1903912,41.892335357,-87.741852752,"(41.892335357, -87.741852752)",759
1741,VACANT LOT,27,1158730,1901114,41.884392612,-87.69258078,"(41.884392612, -87.69258078)",760
1742,CHA GROUNDS,8,1171577,1908244,41.903684856,-87.645195215,"(41.903684856, -87.645195215)",761
1743,AUTO,20,1147748,1912451,41.915720462,-87.732616867,"(41.915720462, -87.732616867)",762
1744,CHA GROUNDS,34,1175084,1879433,41.824547594,-87.633176413,"(41.824547594, -87.633176413)",763
1745,PORCH,16,1153323,1926742,41.954827095,-87.711753943,"(41.954827095, -87.711753943)",764
1746,FOREST PRESERVE,55,1201129,1823572,41.670639213,-87.539518051,"(41.670639213, -87.539518051)",765
1747,BASEMENT,21,1151466,1922006,41.941867914,-87.718705481,"(41.941867914, -87.718705481)",766
1748,BASEMENT,5,1160158,1921527,41.940378045,-87.686771907,"(41.940378045, -87.686771907)",767
1749,HOUSE,40,1178630,1865109,41.785161229,-87.620603115,"(41.785161229, -87.620603115)",768
1750,ALLEY,43,1192259,1858290,41.766128517,-87.57085566,"(41.766128517, -87.57085566)",769
1751,HOUSE,13,1151917,1941125,41.994322796,-87.716541971,"(41.994322796, -87.716541971)",770
1752,HOUSE,13,1151917,1941125,41.994322796,-87.716541971,"(41.994322796, -87.716541971)",771
1753,APARTMENT,1,1164201,1945690,42.006597588,-87.67122617,"(42.006597588, -87.67122617)",772
1754,ALLEY,40,1177879,1867252,41.791058882,-87.623291703,"(41.791058882, -87.623291703)",773
1755,STREET,42,1182605,1865047,41.784899752,-87.606031086,"(41.784899752, -87.606031086)",774
1756,STREET,69,1179426,1859995,41.771109757,-87.617840659,"(41.771109757, -87.617840659)",775
1757,STREET,44,1183612,1852459,41.750333637,-87.602731072,"(41.750333637, -87.602731072)",776
1758,AUTO,30,1153164,1884899,41.840009037,-87.713449858,"(41.840009037, -87.713449858)",777
1759,APARTMENT,38,1180728,1873634,41.808506601,-87.612648949,"(41.808506601, -87.612648949)",778
1760,APARTMENT,38,1180728,1873634,41.808506601,-87.612648949,"(41.808506601, -87.612648949)",779
1762,AUTO,26,1150400,1899544,41.880250961,-87.723210771,"(41.880250961, -87.723210771)",780
1763,CHA STAIRWELL,8,1171084,1908425,41.904192368,-87.647000785,"(41.904192368, -87.647000785)",781
1764,STREET,25,1142759,1909811,41.908570443,-87.751012133,"(41.908570443, -87.751012133)",782
1765,APARTMENT,35,1179485,1879678,41.825120341,-87.617023154,"(41.825120341, -87.617023154)",783
1766,PORCH,43,1188427,1856242,41.760600983,-87.58496638,"(41.760600983, -87.58496638)",784
1767,STREET,67,1166372,1864755,41.784459849,-87.665556377,"(41.784459849, -87.665556377)",785
1768,ABANDONED BUILDING,49,1181564,1842456,41.722931724,-87.610543647,"(41.722931724, -87.610543647)",786
1769,CHA APARTMENT,35,1176241,1885750,41.841855999,-87.628741678,"(41.841855999, -87.628741678)",787
1770,STREET,37,1175324,1876756,41.817196299,-87.632376054,"(41.817196299, -87.632376054)",788
1771,STREET,68,1174317,1864155,41.782640368,-87.636444736,"(41.782640368, -87.636444736)",789
1772,STREET,68,1174317,1864155,41.782640368,-87.636444736,"(41.782640368, -87.636444736)",790
1773,STREET,61,1172163,1872044,41.804336273,-87.644110028,"(41.804336273, -87.644110028)",791
1774,AUTO,30,1157618,1889932,41.853730781,-87.696968596,"(41.853730781, -87.696968596)",792
1775,PARKING LOT,25,1140179,1899491,41.880298781,-87.760742929,"(41.880298781, -87.760742929)",793
1776,STREET,66,1156479,1862345,41.77805157,-87.70189321,"(41.77805157, -87.70189321)",794
1777,YARD,46,1195888,1852898,41.751243434,-87.557732549,"(41.751243434, -87.557732549)",795
1778,STAIRWELL,44,1184339,1849858,41.74317925,-87.600148257,"(41.74317925, -87.600148257)",796
1779,STREET,29,1148562,1889042,41.851467867,-87.730230676,"(41.851467867, -87.730230676)",797
1780,ALLEY,29,1151278,1892802,41.86173298,-87.720163668,"(41.86173298, -87.720163668)",798
1781,GARAGE,5,1161777,1921718,41.940868498,-87.680816194,"(41.940868498, -87.680816194)",799
1782,STREET,25,1138213,1903884,41.892389506,-87.767855685,"(41.892389506, -87.767855685)",800
1783,STREET,29,1151943,1892764,41.861615644,-87.717723549,"(41.861615644, -87.717723549)",801
1784,CHA HALLWAY,28,1159921,1899604,41.880224549,-87.688248952,"(41.880224549, -87.688248952)",802
1785,YARD,30,1155750,1887554,41.847243062,-87.703888855,"(41.847243062, -87.703888855)",803
1786,AUTO,25,1137376,1905410,41.896592139,-87.770892949,"(41.896592139, -87.770892949)",804
1787,STREET,25,1142844,1898862,41.878523519,-87.750972878,"(41.878523519, -87.750972878)",805
1788,STREET,1,1161917,1949797,42.017915454,-87.67951392,"(42.017915454, -87.67951392)",806
1789,STREET,25,1141888,1904485,41.893971467,-87.754343852,"(41.893971467, -87.754343852)",807
1790,VACANT LOT,25,1143896,1900541,41.883111246,-87.747067993,"(41.883111246, -87.747067993)",808
1791,STREET,73,1169316,1842250,41.722639867,-87.655412657,"(41.722639867, -87.655412657)",809
1792,GANGWAY,63,1158006,1867109,41.791093755,-87.696165706,"(41.791093755, -87.696165706)",810
1793,ALLEY,66,1155855,1863006,41.779878003,-87.704163107,"(41.779878003, -87.704163107)",811
1794,VESTIBULE,25,1139048,1899783,41.881120698,-87.7648888,"(41.881120698, -87.7648888)",812
1795,HOUSE,56,1136319,1867129,41.791562181,-87.775688115,"(41.791562181, -87.775688115)",813
1796,STREET,43,1188311,1853300,41.752530636,-87.585485249,"(41.752530636, -87.585485249)",814
1797,STREET,61,1163255,1869613,41.797856683,-87.676848576,"(41.797856683, -87.676848576)",815
1798,PORCH,69,1175843,1858252,41.766407813,-87.631026734,"(41.766407813, -87.631026734)",816
1799,STREET,29,1155465,1891543,41.858195058,-87.704827656,"(41.858195058, -87.704827656)",817
1800,STREET,21,1153868,1919603,41.935226302,-87.709941292,"(41.935226302, -87.709941292)",818
1801,AUTO,52,1201500,1837103,41.707760141,-87.53770286,"(41.707760141, -87.53770286)",819
1802,AUTO,67,1166956,1867867,41.792987089,-87.66332628,"(41.792987089, -87.66332628)",820
1803,AUTO,25,1140036,1908569,41.905212543,-87.761045687,"(41.905212543, -87.761045687)",821
1804,AUTO,71,1174828,1846927,41.735353297,-87.635083943,"(41.735353297, -87.635083943)",822
1805,ALLEY,4,1159071,1931137,41.966770867,-87.690502072,"(41.966770867, -87.690502072)",823
1806,AUTO,23,1148506,1907350,41.901708207,-87.729963837,"(41.901708207, -87.729963837)",824
1807,VACANT LOT,23,1155283,1903394,41.890719081,-87.705177359,"(41.890719081, -87.705177359)",825
1808,STREET,23,1147290,1908634,41.905255019,-87.734397463,"(41.905255019, -87.734397463)",826
1809,STREET,44,1181945,1852405,41.750224137,-87.608841323,"(41.750224137, -87.608841323)",827
1810,STREET,30,1158737,1888180,41.848900274,-87.692909399,"(41.848900274, -87.692909399)",828
1811,PARK PROPERTY,24,1166598,1909431,41.907050205,-87.663450096,"(41.907050205, -87.663450096)",829
1812,HOUSE,68,1175549,1868091,41.793413672,-87.631810137,"(41.793413672, -87.631810137)",830
1813,APARTMENT,43,1187735,1856892,41.762401133,-87.587481894,"(41.762401133, -87.587481894)",831
1814,PARKING LOT,22,1149426,1918323,41.931801344,-87.726299253,"(41.931801344, -87.726299253)",832
1815,PORCH,44,1181449,1846090,41.732906506,-87.610853154,"(41.732906506, -87.610853154)",833
1816,STAIRWELL,25,1140316,1910114,41.909447071,-87.759979208,"(41.909447071, -87.759979208)",834
1817,AUTO,71,1171857,1846379,41.733915138,-87.645984517,"(41.733915138, -87.645984517)",835
1818,AUTO,22,1155378,1916716,41.927273891,-87.704469775,"(41.927273891, -87.704469775)",836
1819,AUTO,23,1150627,1903304,41.890564371,-87.722278936,"(41.890564371, -87.722278936)",837
1820,AUTO,61,1169038,1871629,41.803265661,-87.655583058,"(41.803265661, -87.655583058)",838
1821,STREET,8,1175352,1907260,41.900900778,-87.631358477,"(41.900900778, -87.631358477)",839
1822,ALLEY,66,1160976,1863475,41.78106065,-87.685375727,"(41.78106065, -87.685375727)",840
1823,STREET,33,1177578,1888867,41.850379066,-87.623740846,"(41.850379066, -87.623740846)",841
1824,HOUSE,25,1136773,1899645,41.880783054,-87.773245905,"(41.880783054, -87.773245905)",842
1825,VACANT LOT,23,1154613,1903467,41.890932833,-87.707635983,"(41.890932833, -87.707635983)",843
1826,AUTO,66,1161952,1857896,41.765730859,-87.681952409,"(41.765730859, -87.681952409)",844
1827,STREET,27,1156846,1898883,41.878308924,-87.699559587,"(41.878308924, -87.699559587)",845
1828,STREET,73,1167460,1844381,41.72852756,-87.662150113,"(41.72852756, -87.662150113)",846
1829,AUTO,58,1155988,1879245,41.824437372,-87.703239078,"(41.824437372, -87.703239078)",847
1830,AUTO,43,1188486,1857378,41.763716858,-87.584713912,"(41.763716858, -87.584713912)",848
1831,STREET,31,1160694,1889900,41.853579859,-87.685679404,"(41.853579859, -87.685679404)",849
1832,STREET,25,1143515,1906013,41.898134191,-87.748330069,"(41.898134191, -87.748330069)",850
1833,ALLEY,23,1149194,1908031,41.903563633,-87.727419042,"(41.903563633, -87.727419042)",851
1834,STREET,19,1136014,1914835,41.922479877,-87.775670361,"(41.922479877, -87.775670361)",852
1835,BASEMENT,23,1146558,1906629,41.899767079,-87.737137548,"(41.899767079, -87.737137548)",853
1836,CHA GROUNDS,5,1162181,1918930,41.933209612,-87.679409509,"(41.933209612, -87.679409509)",854
1837,STREET,27,1155609,1895869,41.870063174,-87.704182713,"(41.870063174, -87.704182713)",855
1838,AUTO,19,1136323,1915508,41.924321146,-87.774518865,"(41.924321146, -87.774518865)",856
1839,STREET,29,1154164,1891840,41.859036094,-87.709595247,"(41.859036094, -87.709595247)",857
1840,STREET,30,1150816,1885602,41.841984337,-87.722047751,"(41.841984337, -87.722047751)",858
1841,STREET,49,1179149,1833710,41.698986834,-87.619654997,"(41.698986834, -87.619654997)",859
1842,HOUSE,53,1178405,1825630,41.676831017,-87.622623244,"(41.676831017, -87.622623244)",860
1843,APARTMENT,66,1160515,1860625,41.77324937,-87.687144372,"(41.77324937, -87.687144372)",861
1844,STREET,21,1152751,1920042,41.936453167,-87.714034682,"(41.936453167, -87.714034682)",862
1845,GAS STATION,38,1176995,1876348,41.816039143,-87.626258734,"(41.816039143, -87.626258734)",863
1846,APARTMENT,1,1165467,1950780,42.020537666,-87.666422486,"(42.020537666, -87.666422486)",864
1847,YARD,68,1174755,1861380,41.77501571,-87.634921536,"(41.77501571, -87.634921536)",865
1848,BASEMENT,11,1136547,1937085,41.983526564,-87.773177568,"(41.983526564, -87.773177568)",866
1849,RESTAURANT,45,1188011,1852919,41.751492287,-87.586596725,"(41.751492287, -87.586596725)",867
1850,CHA PARKING LOT,54,1183698,1816918,41.65280258,-87.603519586,"(41.65280258, -87.603519586)",868
1851,STREET,23,1154382,1907796,41.902816636,-87.708368526,"(41.902816636, -87.708368526)",869
1852,VACANT LOT,27,1158319,1896592,41.871992222,-87.694213682,"(41.871992222, -87.694213682)",870
1853,GANGWAY,25,1141822,1907101,41.901151299,-87.754521432,"(41.901151299, -87.754521432)",871
1854,AUTO,23,1151856,1906656,41.899738489,-87.717677093,"(41.899738489, -87.717677093)",872
1855,ALLEY,69,1176244,1855663,41.759294306,-87.62963456,"(41.759294306, -87.62963456)",873
1856,STREET,69,1183007,1857911,41.765308559,-87.604778849,"(41.765308559, -87.604778849)",874
1857,HOUSE,44,1181430,1847754,41.737473154,-87.610871587,"(41.737473154, -87.610871587)",875
1858,PARKING LOT,65,1149328,1853251,41.753237212,-87.728343847,"(41.753237212, -87.728343847)",876
1859,STREET,58,1157005,1878826,41.823267057,-87.699519339,"(41.823267057, -87.699519339)",877
1860,AUTO,23,1152774,1903107,41.889981557,-87.714399288,"(41.889981557, -87.714399288)",878
1861,STREET,25,1144468,1897408,41.874503172,-87.745046411,"(41.874503172, -87.745046411)",879
1862,ALLEY,23,1148132,1910303,41.909818749,-87.731261465,"(41.909818749, -87.731261465)",880
1863,STREET,66,1158485,1861877,41.776726654,-87.694551831,"(41.776726654, -87.694551831)",881
1864,FUNERAL PARLOR,21,1151619,1919039,41.933723218,-87.718221383,"(41.933723218, -87.718221383)",882
1865,HOUSE,46,1193306,1849529,41.742062096,-87.567304026,"(41.742062096, -87.567304026)",883
1866,AUTO,49,1178040,1831365,41.692576964,-87.623786349,"(41.692576964, -87.623786349)",884
1867,HOUSE,63,1159023,1866456,41.78928109,-87.692454415,"(41.78928109, -87.692454415)",885
1868,STREET,68,1173646,1865495,41.786332372,-87.638865131,"(41.786332372, -87.638865131)",886
1869,STREET,67,1166317,1861602,41.775808788,-87.665847763,"(41.775808788, -87.665847763)",887
1870,OFFICE,70,1161762,1851743,41.748850067,-87.682819361,"(41.748850067, -87.682819361)",888
1871,STREET,51,1192866,1840052,41.716067058,-87.569224393,"(41.716067058, -87.569224393)",889
1872,STREET,51,1192866,1840052,41.716067058,-87.569224393,"(41.716067058, -87.569224393)",890
1873,STREET,58,1154639,1879202,41.824346417,-87.708189324,"(41.824346417, -87.708189324)",891
1874,AUTO,23,1150568,1905395,41.896303444,-87.722440939,"(41.896303444, -87.722440939)",892
1875,AUTO,29,1147973,1891998,41.859590836,-87.732316528,"(41.859590836, -87.732316528)",893
1876,STREET,63,1160334,1867186,41.79125739,-87.68762727,"(41.79125739, -87.68762727)",894
1877,HOUSE,49,1179761,1835736,41.704532517,-87.61735248,"(41.704532517, -87.61735248)",895
1878,PARKING LOT,69,1178634,1852665,41.751013472,-87.620966331,"(41.751013472, -87.620966331)",896
1879,STREET,44,1183438,1850811,41.745815403,-87.603419909,"(41.745815403, -87.603419909)",897
1880,AUTO,15,1135742,1923071,41.945085218,-87.776473233,"(41.945085218, -87.776473233)",898
1881,STREET,38,1181937,1877966,41.820366037,-87.608080562,"(41.820366037, -87.608080562)",899
1882,CHA GROUNDS,33,1176681,1888910,41.850517353,-87.627031661,"(41.850517353, -87.627031661)",900
1883,AUTO,69,1179919,1855364,41.758390534,-87.616175048,"(41.758390534, -87.616175048)",901
1884,APARTMENT,28,1161789,1898429,41.876961512,-87.681422636,"(41.876961512, -87.681422636)",902
1885,STREET,25,1141377,1902646,41.888934476,-87.756266038,"(41.888934476, -87.756266038)",903
1886,STREET,22,1150958,1916529,41.926848553,-87.720716453,"(41.926848553, -87.720716453)",904
1887,PORCH,67,1164051,1857574,41.764803369,-87.674267887,"(41.764803369, -87.674267887)",905
1888,STREET,30,1158988,1889969,41.853804341,-87.691939161,"(41.853804341, -87.691939161)",906
1889,GARAGE,25,1141580,1903774,41.892026096,-87.755492637,"(41.892026096, -87.755492637)",907
1890,APARTMENT,44,1184622,1851863,41.748674558,-87.599048654,"(41.748674558, -87.599048654)",908
1891,APARTMENT,23,1149220,1905885,41.897674286,-87.727379215,"(41.897674286, -87.727379215)",909
1892,AUTO,29,1155449,1893871,41.864583666,-87.70482383,"(41.864583666, -87.70482383)",910
1893,HOUSE,63,1162234,1868482,41.794774411,-87.680624259,"(41.794774411, -87.680624259)",911
1894,AUTO,61,1165216,1870648,41.800655526,-87.669627941,"(41.800655526, -87.669627941)",912
1895,STREET,27,1156974,1896894,41.872848316,-87.69914356,"(41.872848316, -87.69914356)",913
1896,STREET,50,1182822,1833736,41.698973874,-87.606205488,"(41.698973874, -87.606205488)",914
1897,AUTO,23,1148880,1905983,41.897949791,-87.728625471,"(41.897949791, -87.728625471)",915
1898,AUTO,62,1150020,1866075,41.788414984,-87.725475749,"(41.788414984, -87.725475749)",916
1899,GANGWAY,10,1132622,1940937,41.994166325,-87.787522979,"(41.994166325, -87.787522979)",917
1900,STREET,25,1139235,1905124,41.895773675,-87.764072031,"(41.895773675, -87.764072031)",918
1901,CHA HALLWAY,8,1173329,1906794,41.899667232,-87.638802889,"(41.899667232, -87.638802889)",919
1902,STREET,48,1187728,1844037,41.727125922,-87.587915691,"(41.727125922, -87.587915691)",920
1903,HALLWAY,25,1141566,1898501,41.87755659,-87.755674411,"(41.87755659, -87.755674411)",921
1904,STREET,63,1162113,1868479,41.794768699,-87.68106805,"(41.794768699, -87.68106805)",922
1905,STREET,45,1188678,1851453,41.747453535,-87.584199299,"(41.747453535, -87.584199299)",923
1907,AUTO,71,1163706,1853339,41.753189172,-87.675651086,"(41.753189172, -87.675651086)",924
1908,AUTO,67,1165712,1864738,41.784427239,-87.667976689,"(41.784427239, -87.667976689)",925
1909,STREET,25,1144819,1905383,41.896380901,-87.74355644,"(41.896380901, -87.74355644)",926
1910,STREET,46,1198095,1845559,41.731049786,-87.549890003,"(41.731049786, -87.549890003)",927
1911,STREET,31,1169201,1891572,41.857987652,-87.65440722,"(41.857987652, -87.65440722)",928
1912,APARTMENT,58,1153532,1873479,41.808663765,-87.712402308,"(41.808663765, -87.712402308)",929
1913,SEWER,23,1145909,1904571,41.894132052,-87.739573669,"(41.894132052, -87.739573669)",930
1914,AUTO,71,1167070,1851474,41.748000123,-87.663376498,"(41.748000123, -87.663376498)",931
1915,STAIRWELL,69,1184821,1856633,41.76175925,-87.598170094,"(41.76175925, -87.598170094)",932
1916,VACANT LOT,68,1172147,1859536,41.770013278,-87.644536213,"(41.770013278, -87.644536213)",933
1917,AUTO,29,1152546,1894903,41.867473417,-87.715453516,"(41.867473417, -87.715453516)",934
1918,STREET,23,1152687,1905109,41.895476966,-87.71466578,"(41.895476966, -87.71466578)",935
1919,ALLEY,9,1126717,1943515,42.001341825,-87.809186529,"(42.001341825, -87.809186529)",936
1920,STREET,46,1197937,1850399,41.744335065,-87.550307481,"(41.744335065, -87.550307481)",937
1921,AUTO,49,1179572,1830501,41.690171258,-87.61820373,"(41.690171258, -87.61820373)",938
1922,ALLEY,46,1199260,1850289,41.744000079,-87.545463664,"(41.744000079, -87.545463664)",939
1923,ALLEY,67,1166464,1857624,41.7648895,-87.665422123,"(41.7648895, -87.665422123)",940
1924,STREET,68,1174701,1863364,41.780461229,-87.635060434,"(41.780461229, -87.635060434)",941
1925,HOUSE,23,1150839,1907322,41.901586025,-87.721395117,"(41.901586025, -87.721395117)",942
1926,STREET,44,1183177,1843897,41.726848683,-87.604590771,"(41.726848683, -87.604590771)",943
1927,STREET,43,1189102,1858080,41.765628472,-87.582433712,"(41.765628472, -87.582433712)",944
1928,STREET,23,1151858,1906589,41.899554595,-87.717671513,"(41.899554595, -87.717671513)",945
1929,AUTO,56,1143770,1874726,41.81227369,-87.748176594,"(41.81227369, -87.748176594)",946
1930,STREET,30,1147875,1884034,41.837738468,-87.732880665,"(41.837738468, -87.732880665)",947
1931,STREET,61,1165809,1873307,41.807939546,-87.667377658,"(41.807939546, -87.667377658)",948
1932,STREET,46,1195136,1850447,41.744536265,-87.560568865,"(41.744536265, -87.560568865)",949
1933,ALLEY,50,1182896,1836154,41.705607465,-87.60585975,"(41.705607465, -87.60585975)",950
1934,ALLEY,3,1167973,1933230,41.972326185,-87.65771014,"(41.972326185, -87.65771014)",951
1935,AUTO,53,1177706,1826493,41.679215014,-87.625155802,"(41.679215014, -87.625155802)",952
1936,ALLEY,62,1151241,1870195,41.799697107,-87.720891121,"(41.799697107, -87.720891121)",953
1937,YARD,23,1153973,1905430,41.896332277,-87.709934017,"(41.896332277, -87.709934017)",954
1938,GANGWAY,71,1164700,1853382,41.753286261,-87.672007231,"(41.753286261, -87.672007231)",955
1939,AUTO,25,1143873,1902568,41.888674007,-87.747101603,"(41.888674007, -87.747101603)",956
1940,HOUSE,73,1174272,1843000,41.724589439,-87.637237248,"(41.724589439, -87.637237248)",957
1941,AUTO,63,1155677,1867025,41.790910296,-87.704707961,"(41.790910296, -87.704707961)",958
1942,STREET,49,1179221,1829874,41.688458669,-87.619507767,"(41.688458669, -87.619507767)",959
1943,CHA APARTMENT,28,1166925,1894158,41.865132942,-87.662687356,"(41.865132942, -87.662687356)",960
